STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2011-Q1,,-4.0,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2011-Q2,,-1.8,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2011-Q3,,-5.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2011-Q4,,-3.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2012-Q1,,3.0,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2012-Q2,,-0.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2012-Q3,,-3.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2012-Q4,,0.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2013-Q1,,3.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2013-Q2,,-0.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2013-Q3,,-2.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2013-Q4,,-0.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2014-Q1,,0.8,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2014-Q2,,-1.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2014-Q3,,-0.9,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2014-Q4,,1.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2015-Q1,,3.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2015-Q2,,-1.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2015-Q3,,-0.9,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2015-Q4,,1.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2016-Q1,,3.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2016-Q2,,2.8,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2016-Q3,,-0.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2016-Q4,,1.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2017-Q1,,1.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2017-Q2,,4.9,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2017-Q3,,-1.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2017-Q4,,1.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2018-Q1,,2.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2018-Q2,,3.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2018-Q3,,-0.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2018-Q4,,0.8,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2019-Q1,,0.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2019-Q2,,1.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2019-Q3,,1.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2019-Q4,,1.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2020-Q1,,3.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2020-Q2,,0.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2020-Q3,,-2.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2020-Q4,,1.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2021-Q1,,2.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2021-Q2,,1.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2021-Q3,,0.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2021-Q4,,2.8,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2022-Q1,,1.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2022-Q2,,3.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2022-Q3,,-1.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2022-Q4,,2.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2023-Q1,,-0.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2023-Q2,,-0.8,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2023-Q3,,3.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2023-Q4,,1.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2024-Q1,,1.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2024-Q2,,0.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2024-Q3,,0.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2024-Q4,,1.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2025-Q1,,2.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2025-Q2,,0.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,RO,Romania,2025-Q3,,2.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2005-Q2,,3.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2005-Q3,,3.9,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2005-Q4,,2.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2006-Q1,,3.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2006-Q2,,2.9,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2006-Q3,,2.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2006-Q4,,0.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2007-Q1,,3.8,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2007-Q2,,6.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2007-Q3,,3.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2007-Q4,,-2.9,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2008-Q1,,0.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2008-Q2,,1.9,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2008-Q3,,-0.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2008-Q4,,-5.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2009-Q1,,2.8,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2009-Q2,,2.9,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2009-Q3,,2.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2009-Q4,,2.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2010-Q1,,1.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2010-Q2,,1.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2010-Q3,,1.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2010-Q4,,1.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2011-Q1,,0.9,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2011-Q2,,0.0,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2011-Q3,,-0.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2011-Q4,,-2.0,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2012-Q1,,1.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2012-Q2,,1.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2012-Q3,,1.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2012-Q4,,0.0,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2013-Q1,,1.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2013-Q2,,1.8,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2013-Q3,,1.8,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2013-Q4,,1.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2014-Q1,,2.9,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2014-Q2,,2.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2014-Q3,,3.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2014-Q4,,1.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2015-Q1,,4.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2015-Q2,,3.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2015-Q3,,3.8,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2015-Q4,,2.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2016-Q1,,1.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2016-Q2,,1.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2016-Q3,,2.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2016-Q4,,1.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2017-Q1,,2.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2017-Q2,,1.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2017-Q3,,1.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2017-Q4,,-2.9,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2018-Q1,,-0.8,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2018-Q2,,0.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2018-Q3,,1.0,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2018-Q4,,-0.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2019-Q1,,0.0,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2019-Q2,,1.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2019-Q3,,1.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2019-Q4,,0.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2020-Q1,,1.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2020-Q2,,0.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2020-Q3,,2.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2020-Q4,,1.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2021-Q1,,3.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2021-Q2,,3.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2021-Q3,,2.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2021-Q4,,1.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2022-Q1,,2.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2022-Q2,,0.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2022-Q3,,-3.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2022-Q4,,-3.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2023-Q1,,-0.8,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2023-Q2,,0.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2023-Q3,,-0.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2023-Q4,,-2.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2024-Q1,,0.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2024-Q2,,1.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2024-Q3,,0.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2024-Q4,,-0.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2025-Q1,,0.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2025-Q2,,0.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SE,Sweden,2025-Q3,,0.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SI,Slovenia,2007-Q2,,2.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SI,Slovenia,2007-Q3,,3.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SI,Slovenia,2007-Q4,,4.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SI,Slovenia,2008-Q1,,1.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SI,Slovenia,2008-Q2,,-0.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SI,Slovenia,2008-Q3,,1.9,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SI,Slovenia,2008-Q4,,-3.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SI,Slovenia,2009-Q1,,-6.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SI,Slovenia,2009-Q2,,-2.0,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SI,Slovenia,2009-Q3,,-1.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SI,Slovenia,2009-Q4,,1.8,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SI,Slovenia,2010-Q1,,0.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SI,Slovenia,2010-Q2,,0.6,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SI,Slovenia,2010-Q3,,-1.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SI,Slovenia,2010-Q4,,0.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SI,Slovenia,2011-Q1,,4.7,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SI,Slovenia,2011-Q2,,-0.3,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SI,Slovenia,2011-Q3,,-2.4,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SI,Slovenia,2011-Q4,,-0.5,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SI,Slovenia,2012-Q1,,-4.1,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SI,Slovenia,2012-Q2,,1.2,,,,,
dataflow,ESTAT:TIPSHO40(1.0),House price index - quarterly data,Q,Quarterly,RCH_Q,Quarterly rate of change,SI,Slovenia,2012-Q3,,-2.6,,,,,
